nombre,domicilio,localidad,departamento,provincia,cp,longitud,latitud
LA CRUZ,RIVAROLA RODOLFO AV 7014,ROSARIO,ROSARIO,SANTA FE,2000,,
LA UNIVERSIDAD,SALTA AV 2801,ROSARIO,ROSARIO,SANTA FE,2000,-60.65971258,-32.93525742
LA INTERNACIONAL,SAN JUAN 3014,ROSARIO,ROSARIO,SANTA FE,2000,-60.66528619,-32.94546605
LAZARTE,SUPERI JOSE 1466,ROSARIO,ROSARIO,SANTA FE,2000,,
LA GUARDIA,URIBURU JOSE EVARISTO PRES AV 1462,ROSARIO,ROSARIO,SANTA FE,2000,,
MAZZARA,27 DE FEBRERO 3302,ROSARIO,ROSARIO,SANTA FE,2000,-60.67362524,-32.96229153
MEROI,ALEM LEANDRO N 1298,ROSARIO,ROSARIO,SANTA FE,2000,,
MILITELLO,AMENABAR 1773,ROSARIO,ROSARIO,SANTA FE,2000,-60.65399154,-32.9705054
MASAROTTO,ARIJON AV 2199,ROSARIO,ROSARIO,SANTA FE,2000,-60.66482874,-33.00350162
MORONI,PELLEGRINI CARLOS AV 1571,ROSARIO,ROSARIO,SANTA FE,2000,,
MENONI,AYACUCHO 1392,ROSARIO,ROSARIO,SANTA FE,2000,-60.6287819,-32.95578176
MAHLIER,BALCARCE 298,ROSARIO,ROSARIO,SANTA FE,2000,-60.650476,-32.93813495
MATTIOLI,BALCARCE 3601,ROSARIO,ROSARIO,SANTA FE,2000,-60.66018042,-32.97669938
MIRETTI,AVELLANEDA BV 1433,ROSARIO,ROSARIO,SANTA FE,2000,-60.6812447,-32.94686232
MOLEDO,RONDEAU BV 3695,ROSARIO,ROSARIO,SANTA FE,2000,-60.69688225,-32.88047121
MONDO,CORDOBA 977,ROSARIO,ROSARIO,SANTA FE,2000,-60.63641412,-32.94681437
MONTERO,DONADO BIS 714,ROSARIO,ROSARIO,SANTA FE,2000,-60.72773546,-32.92037002
MURO,ENTRE RIOS 845,ROSARIO,ROSARIO,SANTA FE,2000,-60.6410994,-32.94645266
M. A. GARCIA,GUATEMALA 1403,ROSARIO,ROSARIO,SANTA FE,2000,-60.71706962,-32.9447415
MASSARA,IRIONDO 2848,ROSARIO,ROSARIO,SANTA FE,2000,-60.67568955,-32.9648345
MIRABET,JUJUY 1598,ROSARIO,ROSARIO,SANTA FE,2000,-60.64306844,-32.93701014
MARIN,LA PAZ 3093,ROSARIO,ROSARIO,SANTA FE,2000,-60.66980946,-32.95929977
MARTINEZ,BUENOS AIRES 128,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2918,-60.38232892,-33.25871543
ROSSI,CORRIENTES 53,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2918,-60.37951738,-33.25821595
YACOMOZZI,SAAVEDRA 370,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2918,-60.38527655,-33.26445611
ASOC. MUTUAL EMP CENTRAL,SAN MARTIN 301,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2918,-60.38066128,-33.25856464
EL CONDOR,SAN MARTIN 199,EMPALME VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2918,-60.38136178,-33.25923872
DE MICHELI,AMEGHINO 644,FIGHIERA,ROSARIO,SANTA FE,2126,-60.46908053,-33.19422688
FIGHIERA,MARCONI 827,FIGHIERA,ROSARIO,SANTA FE,2126,-60.47023645,-33.19059803
CRESTA,MORENO 803,FIGHIERA,ROSARIO,SANTA FE,2126,-60.46857806,-33.19528042
CARASSAI,PUYRREDON 1070,FIGHIERA,ROSARIO,SANTA FE,2126,-60.47014625,-33.19250699
DEL PUEBLO,SAN MARTIN 1125,FIGHIERA,ROSARIO,SANTA FE,2126,-60.46980483,-33.19139871
MARCUCCI,SAN MARTIN 671,FIGHIERA,ROSARIO,SANTA FE,2126,-60.4656544,-33.1948604
ARLOTTI,ALBERDI 878,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48240477,-33.45569665
TOPA,AMRTE. BROWN 1603,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,,
ORSO,Avenida Santa Fe 1299,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48828447,-33.45861381
GIULIANI,AV. RIVADAVIA                       1289,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,,
AGOSTINELLI,AVDA. SANTA FE                      1602,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,,
AMERISE,AVDA. SANTA FE                      1271,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,,
ROSSI,BV. SOLIS                           1411,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48392761,-33.45413196
BUCCI,CARLOS CASADO 1315,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.49120967,-33.45476406
SELLART,CARLOS CASADO 846,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.49162619,-33.45993802
ORO,CORDOBA                             602,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48852391,-33.46297897
SEGURADO,LIBERTAD 1027,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48468158,-33.46185682
TRUCCO,LIBERTAD 1860,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,,
CAMILLOZZI,SANTA FE  891,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48282557,-33.45881896
HOSP. SAMCO (GRAL SAN MARTIN,SANTA FE  1860,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.49474707,-33.45815374
MARKS,MITRE BARTOLOME 3598,ROSARIO,ROSARIO,SANTA FE,2000,,
MASSARO,MONTEVIDEO 6387,ROSARIO,ROSARIO,SANTA FE,2000,-60.70865916,-32.94733547
MENDEZ,NECOCHEA 2945,ROSARIO,ROSARIO,SANTA FE,2000,-60.63051369,-32.97406984
MOLLARDO,OLIVE 1982,ROSARIO,ROSARIO,SANTA FE,2000,-60.69084626,-32.91318232
MURUA,LAGOS OVIDIO AV 3798,ROSARIO,ROSARIO,SANTA FE,2000,-60.67001272,-32.97724031
MILANI STRA,LAGOS OVIDIO AV 3298,ROSARIO,ROSARIO,SANTA FE,2000,-60.6685948,-32.97149535
MUSI,LAGOS OVIDIO AV 7570,ROSARIO,ROSARIO,SANTA FE,2000,-60.68112984,-33.02641781
MANDRILE,ROCA JULIO ARGENTINO PTE 195,ROSARIO,ROSARIO,SANTA FE,2000,,
MONTES,ROCA JULIO ARGENTINO PTE 901,ROSARIO,ROSARIO,SANTA FE,2000,,
MANISCALCO,Avenida Rivarola 7801,ROSARIO,ROSARIO,SANTA FE,2000,-60.7247854,-32.9662032
MARCOLINI,RUEDA MIGUEL DR 2480,ROSARIO,ROSARIO,SANTA FE,2000,,
MC CLYMONT,SALTA AV 2398,ROSARIO,ROSARIO,SANTA FE,2000,-60.65426864,-32.93623518
M.S. HERNANDEZ,SAN JUAN 681,ROSARIO,ROSARIO,SANTA FE,2000,-60.63341533,-32.95126932
FARMACIA MAIPU,San Luis 902,ROSARIO,ROSARIO,SANTA FE,2000,-60.635964,-32.9494739
MAMELUCO,SAN LUIS 3039,ROSARIO,ROSARIO,SANTA FE,2000,-60.66538055,-32.94426553
MIR,SE SAN MARTIN JOSE GRL AV 4315,ROSARIO,ROSARIO,SANTA FE,2000,,
MARTA PIATTI,SAN NICOLAS 485,ROSARIO,ROSARIO,SANTA FE,2000,-60.67142266,-32.93667277
MERCURIO,SANTA FE 1813,ROSARIO,ROSARIO,SANTA FE,2000,-60.64770254,-32.94328597
MINA,SANTIAGO 1499,ROSARIO,ROSARIO,SANTA FE,2000,-60.65818523,-32.95180884
MOSCATO,SARMIENTO DOMINGO FAUSTINO PRES 456,ROSARIO,ROSARIO,SANTA FE,2000,,
M. GONZALEZ,VELEZ SARSFIELD 731,ROSARIO,ROSARIO,SANTA FE,2000,-60.67419589,-32.92490545
NOBILE,27 DE FEBRERO 6016,ROSARIO,ROSARIO,SANTA FE,2000,-60.70392648,-32.9592374
NOGUERA,GRANDOLI ABANDERADO 3697,ROSARIO,ROSARIO,SANTA FE,2000,-60.62817039,-32.9835012
NUEVO ALBERDI,GRAVEL JOAQUIN DR 2826,ROSARIO,ROSARIO,SANTA FE,2000,-60.72602455,-32.88883697
N. RODRIGUEZ,CARRIEGO 1366,ROSARIO,ROSARIO,SANTA FE,2000,-60.69043762,-32.94444818
REALI,SANTA FE                            1199,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48692766,-33.45858115
IANNI,SARMIENTO                           1232,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.48742445,-33.45961365
SANTILLI,SARMIENTO                            1465,FIRMAT,CONSTITUCIÓN,SANTA FE,2630,-61.49006061,-33.45946167
ORTIZ,ARTURO ILLIA 21,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,,
RIVERO,AV. SAN MARTIN 1267,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,-60.72444749,-32.78937623
PONCE,AV. SAN MARTIN 2035,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,-60.72650765,-32.78235943
MUTUAL SULFACID,DORREGO 50,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,-60.72707078,-32.78344369
VITALE,GRAL. SAVIO 214,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,-60.73045648,-32.78370056
MUGICA,LAS HERAS 73,FRAY LUIS BELTRAN,SAN LORENZO,SANTA FE,2156,-60.7217892,-32.80059378
CIACCIO,INDEPENDENCIA 398,FUENTES,SAN LORENZO,SANTA FE,2123,-61.07444725,-33.17333385
BLANCATO,RECONQUISTA 445,FUENTES,SAN LORENZO,SANTA FE,2123,-61.0777121,-33.17454903
BUCCI,SIMON DE IRIONDO 406,FUENTES,SAN LORENZO,SANTA FE,2123,-61.07330054,-33.17260098
DEL COUNTRY,AVDA. ARGENTINA 2191,FUNES,ROSARIO,SANTA FE,2132,,
SABIN,AVDA. FUERZA AEREA 1990,FUNES,ROSARIO,SANTA FE,2132,,
DEL PUEBLO,AVDA. ILLIA 911,FUNES,ROSARIO,SANTA FE,2132,,
LUCHETTA,BUENOS AIRES 1654,FUNES,ROSARIO,SANTA FE,2132,-60.80950748,-32.91262892
ORCELLET,BUENOS AIRES  646,FUNES,ROSARIO,SANTA FE,2132,-60.79615533,-32.91499055
DELLA LONGA,COCHET 2095,FUNES,ROSARIO,SANTA FE,2132,-60.80607005,-32.92238498
MARCELO MARCHETTI,CORDOBA 1901,FUNES,ROSARIO,SANTA FE,2132,-60.81474146,-32.92086339
BASANO,ELORZA 1215 LOC. 4,FUNES,ROSARIO,SANTA FE,2132,,
SPLENDIANI,GRAL PAZ 1441,FUNES,ROSARIO,SANTA FE,2132,-60.80737201,-32.91517472
JOSE DANIEL CARNEVALE,INDEPENDENCIA 1721,FUNES,ROSARIO,SANTA FE,2132,,
VAZQUEZ,J. ELORZA 1623,FUNES,ROSARIO,SANTA FE,2132,,
SCOZZIERO,SAN MARTIN 716,FUNES,ROSARIO,SANTA FE,2132,-60.79919354,-32.92281732
DEL PUERTO,CRISTOBAL GILL 257,GENERAL GELLY,CONSTITUCIÓN,SANTA FE,2701,,
NORMA SOLARI,RIVAS DR 1382,ROSARIO,ROSARIO,SANTA FE,2000,-60.65149797,-32.98293906
NUEZ,FRANCIA AV 1717,ROSARIO,ROSARIO,SANTA FE,2000,-60.66844145,-32.9526248
NOVISKI,SE SAN MARTIN JOSE GRL AV 3399,ROSARIO,ROSARIO,SANTA FE,2000,,
OCAMPO,NTRA SRA DEL ROSARIO AV 801,ROSARIO,ROSARIO,SANTA FE,2000,-60.64711815,-32.99979468
OLDANI,AVELLANEDA BIS BV 384,ROSARIO,ROSARIO,SANTA FE,2000,-60.6753197,-32.92359475
ORELLANO,COLOMBIA BIS 954,ROSARIO,ROSARIO,SANTA FE,2000,-60.71753155,-32.9176465
ORIOL,JUNIN 498,ROSARIO,ROSARIO,SANTA FE,2000,-60.67069377,-32.92649582
OROO,OROO NICASIO BV 3071,ROSARIO,ROSARIO,SANTA FE,2000,,
OVIDIO LAGOS,LAGOS OVIDIO AV 1399,ROSARIO,ROSARIO,SANTA FE,2000,-60.66332927,-32.94966273
PAOLINO,27 DE FEBRERO 3946,ROSARIO,ROSARIO,SANTA FE,2000,-60.68240468,-32.96071892
PALMILI,ALEM LEANDRO N 1509,ROSARIO,ROSARIO,SANTA FE,2000,,
PEDRO F. GONZALEZ,ALEM LEANDRO N 2402,ROSARIO,ROSARIO,SANTA FE,2000,,
PEYRE,LITUANIA 5496,ROSARIO,ROSARIO,SANTA FE,2000,-60.62174963,-33.00053877
PELLEGRINI,PELLEGRINI CARLOS AV 1195,ROSARIO,ROSARIO,SANTA FE,2000,,
PENNACCHIETTI,PELLEGRINI CARLOS AV 3266,ROSARIO,ROSARIO,SANTA FE,2000,,
PETRUZZI,PELLEGRINI CARLOS AV 3770,ROSARIO,ROSARIO,SANTA FE,2000,,
PATRICIA HERNANDEZ,URIBURU JOSE EVARISTO PRES AV 2049,ROSARIO,ROSARIO,SANTA FE,2000,,
PRARIZZI,BERUTI 4058,ROSARIO,ROSARIO,SANTA FE,2000,-60.62963524,-32.98755413
PASTEUR,SEGUI JUAN FRANCISCO BV 2809,ROSARIO,ROSARIO,SANTA FE,2000,,
PARDO,CAFFERATA 397,ROSARIO,ROSARIO,SANTA FE,2000,-60.66980457,-32.93587492
PRIETO,SADI CARNOT 6193,ROSARIO,ROSARIO,SANTA FE,2000,-60.64848154,-33.00884621
RUSTICI,HILARIO LAGOS 190,GENERAL LAGOS,ROSARIO,SANTA FE,2126,-60.56633407,-33.11034071
RICCI,SAN MARTIN 509,GENERAL LAGOS,ROSARIO,SANTA FE,2126,-60.56397834,-33.11102924
MUTUAL C.S.DEP.GODEKEN,CALLE 13 905,GODEKEN,CASEROS,SANTA FE,2639,-61.84221202,-33.40139809
ROSSELL,CALLE 17 1074,GODEKEN,CASEROS,SANTA FE,2639,-61.84294595,-33.40336055
DI SANTE,SAN MARTIN 720,GODOY,CONSTITUCIÓN,SANTA FE,2921,-60.50720204,-33.36899826
SCHROPP,ARENALES 250,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70751785,-32.85906194
PERRETA,AV. SAN MARTIN 3157,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70916149,-32.83992981
BARATTO,BELGRANO 98,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70330079,-32.86407471
GRANADERO BAIGORRIA,EVA PERON 603,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.71402031,-32.85840318
BERNAUS,IBARLUCEA 92,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70768931,-32.84101765
MUTUAL PERSONAL JHON DEERE ARG.,JUAN ORSETTI 506,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,,
VINDEROLA,JUAN ORSETTI 746,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,,
MARCONI KARPYSZYN,LOS AROMOS 76,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.7011997,-32.8633125
MINIELLO,NEUQUEN 11,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70214623,-32.86180061
VALIA,RIVADAVIA 201,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70561851,-32.86219885
HOSPITAL EVA PERON,RUTA 11 Y EVA PERON 0,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,,
MEOLI,SAENZ 17,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70316166,-32.86053752
FARMACIA BIANCHI,SAN MARTIN 1217,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.7033324,-32.8590761
PALANA,SAN MARTIN 2542,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70773129,-32.844472
ROMANO,SAN MARTIN 2371,GRANADERO BAIGORRIA,ROSARIO,SANTA FE,2152,-60.70690107,-32.84721499
NOE,RIVADAVIA 351,HUGHES,GENERAL LÓPEZ,SANTA FE,2725,-61.33583321,-33.80233425
LAFUENTE,SIMON DE IRIONDO 798,HUGHES,GENERAL LÓPEZ,SANTA FE,2725,-61.33496948,-33.80031682
ROMANO,SIMON DE IRIONDO 599,HUGHES,GENERAL LÓPEZ,SANTA FE,2725,-61.33770462,-33.80087314
GARCIA,MITRE 44,IBARLUCEA,ROSARIO,SANTA FE,2142,-60.78489994,-32.85290163
FEDYSZYN,SAN MARTIN 1032,IBARLUCEA,ROSARIO,SANTA FE,2142,-60.78694547,-32.85238421
PALOSSI,SAN MARTIN 182,JUAN B. MOLINA,CONSTITUCIÓN,SANTA FE,2103,-60.512737,-33.49529714
PARQUE BRITANIA,CORRIENTES AV 198,ROSARIO,ROSARIO,SANTA FE,2000,-60.6406676,-32.9386286
PERINETTI,IRIGOYEN HIPOLITO AV 1078,ROSARIO,ROSARIO,SANTA FE,2000,,
PENSA,IGUAZU 175,ROSARIO,ROSARIO,SANTA FE,2000,-60.68572736,-32.92950639
PUTIGNANI,DE ROSAS JUAN MANUEL 2096,ROSARIO,ROSARIO,SANTA FE,2000,,
PUIGDOMENECH,MARTIN FIERRO 666,ROSARIO,ROSARIO,SANTA FE,2000,-60.69537544,-32.87760111
PENOTTI,MENDOZA AV 7211,ROSARIO,ROSARIO,SANTA FE,2000,,
PATRIS,MONTEVIDEO 5602,ROSARIO,ROSARIO,SANTA FE,2000,-60.69962142,-32.94711237
PASCUAL,LAGOS OVIDIO AV 5692,ROSARIO,ROSARIO,SANTA FE,2000,-60.67618151,-33.00377895
PECCHIO,LAGOS OVIDIO AV 4601,ROSARIO,ROSARIO,SANTA FE,2000,-60.67347768,-32.99160443
PARLATORE,PARAGUAY 387,ROSARIO,ROSARIO,SANTA FE,2000,-60.64254326,-32.94066426
PERRONE,PELLEGRINI CARLOS AV 5315,ROSARIO,ROSARIO,SANTA FE,2000,,
PARQUE ESPAA,SALTA AV 1222,ROSARIO,ROSARIO,SANTA FE,2000,-60.63811415,-32.93912583
PESADO,SAN JUAN 1701,ROSARIO,ROSARIO,SANTA FE,2000,-60.64753,-32.9487139
PERDOMO,SAN LUIS 2492,ROSARIO,ROSARIO,SANTA FE,2000,-60.6579592,-32.94560292
PARRA,SARMIENTO DOMINGO FAUSTINO PRES 1637,ROSARIO,ROSARIO,SANTA FE,2000,,
PIERISTEI,SARMIENTO 3202,ROSARIO,ROSARIO,SANTA FE,2000,-60.645337,-32.9745015
PARIZZIA,WHEELWRIGHT AV 1475,ROSARIO,ROSARIO,SANTA FE,2000,-60.64124599,-32.93686733
PEDRETTI,ZUVIRIA 7202,ROSARIO,ROSARIO,SANTA FE,2000,-60.71860409,-32.93709574
QUIROS,IRURTIA 7476,ROSARIO,ROSARIO,SANTA FE,2000,-60.72115316,-32.96690996
RONCHI,3 DE FEBRERO 1283,ROSARIO,ROSARIO,SANTA FE,2000,-60.64233126,-32.95229899
ROTGER,FRANCIA AV 1173,ROSARIO,ROSARIO,SANTA FE,2000,-60.66682928,-32.94626644
ROLDAN,BALCARCE 162,ROSARIO,ROSARIO,SANTA FE,2000,-60.65007827,-32.93653666
RABITO,BERRINI FRANCISCO JOSE 2275,ROSARIO,ROSARIO,SANTA FE,2000,,
GARROFE,SARMIENTO 546,JUAN B. MOLINA,CONSTITUCIÓN,SANTA FE,2103,-60.51422022,-33.49390093
SHERIDAN,BELGRANO 379,JUNCAL,CONSTITUCIÓN,SANTA FE,2723,-61.04957761,-33.71755264
FEIJOO,SAN MARTIN 433,LABORDEBOY,GENERAL LÓPEZ,SANTA FE,2726,-61.31290546,-33.71793872
LONGO,AVDA. 13 739,LAS PAREJAS,BELGRANO,SANTA FE,2505,,
ASTEGIANO,AVDA. 18 798,LAS PAREJAS,BELGRANO,SANTA FE,2505,,
REINALDI,AVDA. 18 756,LAS PAREJAS,BELGRANO,SANTA FE,2505,,
BIAMONTE,AVDA. 21 686,LAS PAREJAS,BELGRANO,SANTA FE,2505,,
MUT. SPORTIVO AT. CLUB,AVDA. 24 940,LAS PAREJAS,BELGRANO,SANTA FE,2505,,
U.O.M.,CALLE 11 1097,LAS PAREJAS,BELGRANO,SANTA FE,2505,-61.51502613,-32.68362577
PROPERSI,CALLE 12 971,LAS PAREJAS,BELGRANO,SANTA FE,2505,-61.5237241,-32.68197475
BAIGORRI,CALLE 20 1066,LAS PAREJAS,BELGRANO,SANTA FE,2505,-61.51882303,-32.67902029
ELOY BAIGORRI,CALLE 8 1102,LAS PAREJAS,BELGRANO,SANTA FE,2505,-61.52797618,-32.68193359
AIRA,BELGRANO 846,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.5735523,-32.47679935
BALANSINO,ITALIA 895,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.58429582,-32.47533962
PIRES,ITALIA 501,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57903317,-32.47634205
SANTA ROSA,ITALIA 149,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57435723,-32.47720334
TOIA ALEMAN,LAVALLE 310,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57678726,-32.47793565
GALLUCCI,PASO DE LOS ANDES 702,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.58064015,-32.47719372
SAMCO,PASO DE LOS ANDES 419,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.58146768,-32.48035836
BRUNO,RIVADAVIA 601,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57947971,-32.47268085
RUFFINI,RIVADAVIA  244,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57474094,-32.47358783
PONS,SAN LORENZO 975,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.57716907,-32.47460517
FABRICHINI,URUGUAY 346,LAS ROSAS,BELGRANO,SANTA FE,2520,-61.56959639,-32.47347278
GERBAUDO,AVDA. NTRA. SRA. DEL ROSARIO 619,LOS MOLINOS,CASEROS,SANTA FE,2181,,
FERRARA,L. DE LA TORRE 555,LOS MOLINOS,CASEROS,SANTA FE,2181,,
COLOCCIONI,MARTIN FIERRO 281,LOS MOLINOS,CASEROS,SANTA FE,2181,-61.328506,-33.10463
FARMACIA CRUZ DEL PORTAL,V mercante 431,ROSARIO,ROSARIO,SANTA FE,2000,-60.68442911,-32.90958275
EL INCA,SAN MARTIN 2255,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.7076883,-31.6496157
FARMACIA DANIEL LAGGER,Av. Facundo Zuviría 6536,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.70319116,-31.606146
FIGUEROA SOBRERO,GENERAL PAZ 7471,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.675034,-31.603387
HOSPITAL PROVINCIAL DEL CENTENARIO,urquiza 3101,ROSARIO,ROSARIO,SANTA FE,2000,-60.6647192,-32.9380541
FARMACIA HOSPITAL DE NIÑOS DR. ORLANDO ALASSIA,Mendoza 4151,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.7274488,-31.6441392
FARMACIA PARQUE ESPAÑA,salta 1222,ROSARIO,ROSARIO,SANTA FE,2000,-60.6381211,-32.9390785
FARMACIA MUTUAL SINDICATO DE CAMIONEROS VENADO TUERTO,Maipu 627,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.9645661,-33.7456467
FARMACIA SANATORIO BRITANICO S A,paraguay 40,ROSARIO,ROSARIO,SANTA FE,2000,-60.641824,-32.936865
COLUCCI,Avenida Gobernador Freyre 1908,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.719984,-31.651567
FARMACIA DEL AHORRO,Mendoza 2676,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.708304,-31.648809
FARMACIA MUTUAL AMUR,Mitre 753,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.96372479,-33.74889884
FARMACIA SINDICAL UNION OBRERA METALURGICA VILLA CONSTITUCION,Perrisol 601,VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2919,-60.3124094,-33.24545219
BOLOGNESI,AVENIDA FDO. ZUVIRIA 5079,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.7056037,-31.619794
FARMACIA HOSPITAL CENTRAL DRA. OLGA STUCKY DE RIZZI,Bv. Hipolito Yrigoyen 1580,RECONQUISTA,GENERAL OBLIGADO,SANTA FE,3567,-59.65768754,-29.15176189
FARMACIA SINDICAL LUZ Y FUERZA DE ROSARIO,Entre rios 982,ROSARIO,ROSARIO,SANTA FE,2000,-60.64160965,-32.9482055
MUTUAL DE LUZ Y FUERZA,AVENIDA ESTRUGAMOU 1985,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.9757612,-33.73624707
DEL INDIO,Juan B. Justo 1,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.96029961,-33.75167428
ASOCIACION EMPLEADOS DE COMERCIO DE ROSARIO,Corrientes 450,ROSARIO,ROSARIO,SANTA FE,2000,-60.6414338,-32.941624
GARAVAGLIA,SAN MARTIN 1360,VILLA CONSTITUCION,CONSTITUCIÓN,SANTA FE,2919,-60.328793,-33.22905531
FANESSI,1 DE MAYO 2899,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.7093019,-31.641632
DEL CUETO,LAVALLE 701,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.96949154,-33.74827103
BERRON,Diagonal Goyena 3221,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.706257,-31.615776
FARMACIA MUTUAL AMUR,PRESIDENTE  ROCA 835,ROSARIO,ROSARIO,SANTA FE,2000,-60.6451751,-32.9456988
ALBIZU,SAN MARTIN 303,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.96255267,-33.7493315
DEMAESTRI,3 DE FEBRERO 263,VENADO TUERTO,GENERAL LÓPEZ,SANTA FE,2600,-61.96371675,-33.75681904
FARMACIA GEREMIA,Av. Gral. San Martín 2030,VILLA GOBERNADOR GALVEZ,ROSARIO,SANTA FE,2124,-60.62543392,-33.02498268
EMBON (SUC TUCUMAN 1902),Tucuman 1902,ROSARIO,ROSARIO,SANTA FE,2000,-60.6481582,-32.9397322
MARCONETTI,20 DE JUNIO 127,BELLA ITALIA,CASTELLANOS,SANTA FE,2301,,
TOSI,CALLE 55 305,VILLA CAÑAS,GENERAL LÓPEZ,SANTA FE,2607,-61.60502493,-34.00645246
ESCUDERO,Avenida Galicia 1881,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.68642065,-31.60682787
FARMACIA INTERNA DEL CEMAFE HEROES DE MALVINAS,Mendoza 2419,SANTA FE,LA CAPITAL,SANTA FE,3000,-60.7057757,-31.64947168
